date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:07:43	231/231	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2020:12:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Famazon-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=769fdd5e5fdc879377db49f65750aeb4	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/amazon-trn-sqc0bb.png	(from https://www.classcentral.com/)
22:07:43	184/184	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2012:32:02%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-business.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=b910d7c48aee9e8a351adbd7e5e43088	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/icon-business39ff.png	(from https://www.classcentral.com/)
22:07:44	751964/751964	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:43%20GMT	https://www.classcentral.com/institution/amazon	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/institution/amazon.html	(from https://www.classcentral.com/)
22:07:44	14628/14628	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2017:29:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fillustrations%2Fhomepage-discover-01.png?auto=format&blur=200&h=650&ixlib=php-3.3.1&px=16&s=be3c82970550f93f6ff6a8ce27ecbc91	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/illustrations/homepage-discover-0149dd.png	(from https://www.classcentral.com/)
22:07:45	140627/140627	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2011:04:44%20GMT	https://www.classcentral.com/report/category/best-courses/	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/report/category/best-courses/index.html	(from https://www.classcentral.com/)
22:07:46	153403/153403	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:10:00%20GMT	https://www.classcentral.com/report/online-learning-deals/	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/report/online-learning-deals/index.html	(from https://www.classcentral.com/)
22:07:47	240/240	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2010:07:13%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fharvard.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=f1c37d68ba75a2d79060c761015d13dd	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/harvard24a9.png	(from https://www.classcentral.com/)
22:07:47	3875/3875	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2001:46:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fharvard.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=e177bee72e03d5df7c50177940004b51	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/harvard12fb.png	(from https://www.classcentral.com/)
22:07:48	772872/772872	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:46%20GMT	https://www.classcentral.com/university/harvard	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/university/harvard.html	(from https://www.classcentral.com/)
22:07:48	236/236	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2011:29:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fstanford.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4d76acd20763cefaed85c13fb5372a5f	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/stanford5813.png	(from https://www.classcentral.com/)
22:07:48	3246/3246	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2008:41:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fstanford.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=88952c24aeee5f18451e40581c99deac	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/stanford692f.png	(from https://www.classcentral.com/)
22:07:50	235/235	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2011:50:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiit-kharagpur.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=dbb147b3f2122e282590dfa390774c91	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iit-kharagpurbad5.png	(from https://www.classcentral.com/)
22:07:50	4415/4415	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2006:08:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiit-kharagpur.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=240da08e01eed98192e99ce4f1d6ce97	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iit-kharagpur3e7e.png	(from https://www.classcentral.com/)
22:07:51	736808/736808	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:49%20GMT	https://www.classcentral.com/university/iit-kharagpur	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/university/iit-kharagpur.html	(from https://www.classcentral.com/)
22:07:51	239/239	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2013:43:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmit.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=02800637beb3661f9470dadb7ad3e8d8	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/mit7179.png	(from https://www.classcentral.com/)
22:07:51	741/741	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2014:34:09%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmit.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=5e57f727cf0057460f8bee7213cd3539	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/mit6803.png	(from https://www.classcentral.com/)
22:07:54	240/240	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2006:07:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Frice.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=2178a591a83a18a7787fa7f546bb197c	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ricec4e3.png	(from https://www.classcentral.com/)
22:07:54	754433/754433	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:52%20GMT	https://www.classcentral.com/university/rice	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/university/rice.html	(from https://www.classcentral.com/)
22:07:55	4913/4913	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2006:08:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Frice.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=a4cd65fffbdcfa9e4f713a0f8727ca9f	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ricecc22.png	(from https://www.classcentral.com/)
22:07:56	240/240	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2009:11:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiitm.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=93aa888ff0997150eb3cd10fd4793843	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iitm5204.png	(from https://www.classcentral.com/)
22:07:56	5548/5548	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2005:04:54%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiitm.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=78fd57bad00a8445c4a83e942421bdfa	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iitm3280.png	(from https://www.classcentral.com/)
22:07:58	738723/738723	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:56%20GMT	https://www.classcentral.com/university/iitm	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/university/iitm.html	(from https://www.classcentral.com/)
22:07:58	229/229	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2011:44:14%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a591532afd41f2ce4428d919445e07c6	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia9b1a.png	(from https://www.classcentral.com/)
22:08:00	2387/2387	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2018:46:30%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=cda5c4e367a8d8597981733b1a1e2020	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia3755.png	(from https://www.classcentral.com/)
22:08:00	748728/748728	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:37:57%20GMT	https://www.classcentral.com/university/columbia	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/university/columbia.html	(from https://www.classcentral.com/)
22:08:03	237/237	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2010:42:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4e41c1451711a035caa7d02d9d276d15	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornella27f.png	(from https://www.classcentral.com/)
22:08:03	4778/4778	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2016:14:29%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c281a17cd599f91a73543731494ff4de	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornell9c0f.png	(from https://www.classcentral.com/)
22:08:04	733910/733910	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:38:01%20GMT	https://www.classcentral.com/university/cornell	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/university/cornell.html	(from https://www.classcentral.com/)
22:08:05	238/238	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2012:23:10%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=7591ca2c569462d7117aa23378267c2e	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh47df.png	(from https://www.classcentral.com/)
22:08:06	5180/5180	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2009:51:37%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=02e1424f140c413a5f4bff39345aade7	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh3216.png	(from https://www.classcentral.com/)
22:08:07	781756/781756	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:38:04%20GMT	https://www.classcentral.com/university/edinburgh	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/university/edinburgh.html	(from https://www.classcentral.com/)
22:08:08	241/241	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2010:17:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d06c10c597caa799bfb87e0053557753	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue21f6.png	(from https://www.classcentral.com/)
22:08:09	741170/741170	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:38:07%20GMT	https://www.classcentral.com/university/purdue	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/university/purdue.html	(from https://www.classcentral.com/)
22:08:09	1879/1879	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Sep%202022%2009:58:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=57260d55af3c798ab3c3c38fd644d5dc	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue39cf.png	(from https://www.classcentral.com/)
22:08:13	203/203	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Dec%202022%2010:06:44%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3d58c48b5efe9a51f65f424dd4af6262	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/pennab51.png	(from https://www.classcentral.com/)
22:08:13	2471/2471	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Nov%202022%2012:23:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=9be4953459c0a57a968f58552de3da24	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/penn0cdc.png	(from https://www.classcentral.com/)
22:08:13	794329/794329	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:38:10%20GMT	https://www.classcentral.com/university/penn	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/university/penn.html	(from https://www.classcentral.com/)
22:08:17	170/170	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2011:46:33%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=57ad7d266b06143d32665738cbaff375	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukedf08.png	(from https://www.classcentral.com/)
22:08:18	761436/761436	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:38:15%20GMT	https://www.classcentral.com/university/duke	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/university/duke.html	(from https://www.classcentral.com/)
22:08:18	1630/1630	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2008:41:42%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7badaeb1866525d65f9e1b769fd1c8a8	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukebf93.png	(from https://www.classcentral.com/)
22:08:21	220/220	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2009:41:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=031c94c40f8a9dfb3a6ffdbd8fd257ad	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umichb05a.png	(from https://www.classcentral.com/)
22:08:23	2702/2702	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2019:24:02%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c3639dfc0b29edccbff274081475d99f	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umich1bfb.png	(from https://www.classcentral.com/)
22:08:25	174/174	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2010:17:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=62444c850e8c2df63744ab05e62b1a08	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-trn-sqc43d.png	(from https://www.classcentral.com/)
22:08:26	1346/1346	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2021:48:26%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=25870ffbba482c2c8dca6ab7233fa851	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-trn-sqf873.png	(from https://www.classcentral.com/)
22:08:27	790004/790004	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:38:19%20GMT	https://www.classcentral.com/university/umich	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/university/umich.html	(from https://www.classcentral.com/)
22:08:30	827811/827811	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:38:24%20GMT	https://www.classcentral.com/provider/coursera	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/provider/coursera.html	(from https://www.classcentral.com/)
22:08:30	202/202	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Jan%202023%2011:40:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4bb43d8fa5044a85c1f1880d58630cd9	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/edx-trn-sq7d7a.png	(from https://www.classcentral.com/)
22:08:31	2103/2103	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2014:14:35%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=86be374faaa2c332611cd8a1cb508975	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/edx-trn-sqe227.png	(from https://www.classcentral.com/)
22:08:31	829789/829789	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:38:28%20GMT	https://www.classcentral.com/provider/edx	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/provider/edx.html	(from https://www.classcentral.com/)
22:08:32	215/215	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Aug%202022%2012:38:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=c69690bc75957912c28643eddaf2ae9b	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/futurelearn-trn-sq1970.png	(from https://www.classcentral.com/)
22:08:33	1603/1603	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2009:51:40%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=890afa9595255a6e9b8884ddc515d769	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/futurelearn-trn-sqc75e.png	(from https://www.classcentral.com/)
22:08:34	206/206	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2010:44:24%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3683868b4f1d2268e0295daca76448bc	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/udemy-trn-sqd9e7.png	(from https://www.classcentral.com/)
22:08:35	836908/836908	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:38:32%20GMT	https://www.classcentral.com/provider/futurelearn	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/provider/futurelearn.html	(from https://www.classcentral.com/)
22:08:35	1382/1382	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2012:16:36%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=918f4790c5c5818a022e23be21061434	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/udemy-trn-sq6b36.png	(from https://www.classcentral.com/)
22:08:35	766479/766479	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:38:34%20GMT	https://www.classcentral.com/provider/udemy	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/provider/udemy.html	(from https://www.classcentral.com/)
22:08:36	240/240	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2010:39:40%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=88931fa05e58c8ad6ecb7b60e18810cd	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/swayam-trn-sqb82e.png	(from https://www.classcentral.com/)
22:08:37	2696/2696	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2017:03:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=d66b9084f03e29797282e157f846187f	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/swayam-trn-sq20ea.png	(from https://www.classcentral.com/)
22:08:38	811261/811261	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:38:36%20GMT	https://www.classcentral.com/provider/swayam	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/provider/swayam.html	(from https://www.classcentral.com/)
22:08:39	242/242	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Mar%202023%2013:43:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a6426a8fce21144823f0f9b66a145643	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/linkedin-learning-trn-sq6510.png	(from https://www.classcentral.com/)
22:08:39	1749/1749	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Mar%202023%2017:03:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7deeee41ea2d12f795bfdc405a89c496	D:/cloneeeeeee/temp%20httrac/new%20proj/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/linkedin-learning-trn-sq8c39.png	(from https://www.classcentral.com/)
22:08:40	733617/733617	---MCZ	200	added ('OK')	text/html	date:Sat,%2004%20Mar%202023%2016:38:38%20GMT	https://www.classcentral.com/provider/linkedin-learning	D:/cloneeeeeee/temp%20httrac/new%20proj/www.classcentral.com/provider/linkedin-learning.html	(from https://www.classcentral.com/)
